"","x"
"387",0.0752984073840378
"388",0.0797302727048842
"389",0.06897951954085
"390",0.108719905543806
"391",0.0838119122739292
"392",0.0876375527095618
"393",0.076311558134529
"394",0.0675238781738335
"395",0.064055059195553
"396",0.0693510488373135
"397",0.0635684113601016
"398",0.0751722144497045
"399",0.0954887069425
"400",0.0776359607486027
"401",0.0753130573480647
"402",0.0547518833321749
"403",0.105735543489921
"404",0.0763920024133799
"405",0.0917154682769628
"406",0.0874881938886755
"407",0.0580403831691545
"408",0.0682338784875983
"409",0.084921034758816
"410",0.0670546084834581
"411",0.07937098893284
"412",0.0921405218723984
"413",0.104762177350914
"414",0.0751926670584648
"415",0.0792112541400433
"416",0.160075363317582
"417",0.0827915906921146
"418",0.0645966834987497
"419",0.164536402037228
"420",0.0858636224083
"421",0.0755483592262237
"422",0.178808033012105
"423",0.0414824770227676
"424",0.0727724888403965
"425",0.0588029786693809
"426",0.0884419795571322
"427",0.108184654206702
"428",0.079116348462557
"429",0.101320306994515
"430",0.0818830822875199
"431",0.0691807170944307
"432",0.0880873865524967
"433",0.104209384985775
"434",0.0672932535573223
"435",0.0829040881157083
"436",0.114509849800977
"437",0.0675702991602735
"438",0.0713765801278532
"439",0.1086626115814
"440",0.0942882170207435
"441",0.0882401926458787
"442",0.0653243357774689
"443",0.0815078789258864
"444",0.140364008732869
"445",0.0761225708584498
"446",0.118667702788753
"447",0.0763360386650656
"448",0.0707344409663139
"449",0.135115126105898
"450",0.114388582702704
"451",0.0810637985313555
"452",0.0749518141168288
"453",0.0795060610429685
"454",0.0567181804841056
"455",0.0966108655900036
"456",0.0804099782138889
"457",0.123981267800613
"458",0.125431565190011
"459",0.0816621633632052
"460",0.105837797620431
"461",0.0916200574690012
"462",0.0919715381338786
"463",0.0680150024911281
"464",0.0772077326578142
"465",0.0649051301935079
"466",0.0652332386309904
"467",0.106727652982936
"468",0.0891315409808799
"469",0.0497088601878656
"470",0.0725933930857646
"471",0.0729838714246144
"472",0.0616079829791847
"473",0.0402499049945668
"474",0.0693357569603509
"475",0.0692034484617718
"476",0.129104692063385
"477",0.0707134010629804
"478",0.0929002814528288
"479",0.0924623453935515
"480",0.0696001414947518
"481",0.0983683970052971
"482",0.0925104525366056
"483",0.0717802682040967
"484",0.0774714783875206
"485",0.0681245745936217
"486",0.0751540058307051
"487",0.131977439563951
"488",0.0723505779942207
"489",0.121681251760234
"490",0.0674733843710633
"491",0.0824875844639378
"492",0.0504776163336761
"493",0.16733458974147
"494",0.106852256100074
"495",0.0815225926166251
"496",0.0701002074898267
"497",0.0816220331850482
"498",0.0589527436494481
"499",0.0839540458372044
"500",0.0523501123800956
